315.00,322.67,36.00,38.25,180.28,38.00,45.42,43.00,48.99,47.12,1.51
323.00,322.68,39.00,38.31,180.31,38.00,44.71,43.00,48.41,46.47,1.51
328.00,323.16,41.00,38.56,180.68,39.00,44.15,45.00,48.07,46.02,1.53
326.00,323.76,42.00,39.27,181.33,35.00,42.82,45.00,47.67,45.16,1.55
335.00,325.27,51.00,40.61,182.76,43.00,42.31,51.00,47.65,44.89,1.56
326.00,326.38,43.00,40.98,183.50,34.00,41.06,45.00,47.26,44.07,1.58
320.00,325.80,43.00,41.18,183.31,38.00,40.76,47.00,47.23,43.90,1.58
321.00,325.35,35.00,40.61,182.80,39.00,40.58,46.00,47.12,43.76,1.58
344.00,329.12,51.00,42.21,185.48,51.00,42.44,54.00,48.52,45.39,1.59
326.00,329.13,43.00,42.03,185.40,39.00,41.85,46.00,48.18,44.92,1.59
339.00,330.57,43.00,42.56,186.38,43.00,42.14,51.00,48.85,45.40,1.59
332.00,330.72,43.00,42.60,186.48,42.00,42.13,51.00,49.06,45.50,1.59
347.00,332.25,49.00,43.20,187.54,47.00,42.58,48.00,48.97,45.68,1.61
332.00,330.78,43.00,42.32,186.37,40.00,41.35,52.00,48.74,44.95,1.61
321.00,330.32,34.00,41.43,185.69,33.00,40.53,43.00,48.40,44.37,1.61
313.00,327.19,33.00,40.24,183.53,31.00,38.97,43.00,47.42,43.11,1.59
337.00,328.06,43.00,40.47,184.09,39.00,38.95,51.00,47.74,43.25,1.59
321.00,327.41,39.00,40.34,183.69,39.00,38.95,50.00,47.95,43.36,1.59
312.00,324.62,31.00,38.65,181.45,33.00,37.96,44.00,47.07,42.42,1.58
327.00,323.27,38.00,38.25,180.57,38.00,37.51,50.00,47.07,42.20,1.57
312.00,321.83,38.00,38.10,179.78,32.00,36.60,46.00,46.88,41.65,1.57
312.00,320.89,32.00,37.53,179.03,33.00,36.25,45.00,46.70,41.39,1.56
315.00,320.31,35.00,37.28,178.61,35.00,36.12,46.00,46.63,41.28,1.56
335.00,323.70,38.00,38.26,180.80,36.00,36.96,51.00,48.10,42.44,1.57
327.00,323.64,46.00,38.97,181.12,39.00,36.89,55.00,48.75,42.73,1.57
337.00,326.48,46.00,40.08,183.10,39.00,37.28,55.00,49.81,43.45,1.58
319.00,325.82,39.00,39.99,182.73,33.00,36.88,47.00,49.56,43.13,1.58
321.00,325.37,39.00,39.91,182.46,33.00,36.52,47.00,49.33,42.83,1.58
339.00,326.26,51.00,41.21,183.55,39.00,36.60,51.00,49.45,42.94,1.59
327.00,326.85,44.00,41.65,184.07,33.00,36.05,46.00,48.92,42.39,1.61
340.00,327.75,46.00,41.84,184.61,44.00,36.43,51.00,48.77,42.50,1.62
337.00,328.64,47.00,42.33,185.30,44.00,37.15,55.00,49.35,43.15,1.62
355.00,331.12,52.00,43.24,187.00,49.00,38.26,60.00,50.35,44.21,1.62
324.00,330.17,43.00,43.06,186.43,35.00,37.80,48.00,49.96,43.79,1.62
343.00,331.78,46.00,43.42,187.42,36.00,37.82,49.00,50.22,43.93,1.63
333.00,331.95,45.00,43.97,187.77,32.00,37.04,46.00,49.64,43.24,1.64
335.00,332.25,48.00,44.35,188.11,35.00,36.83,48.00,49.47,43.06,1.65
331.00,332.14,49.00,44.80,188.28,38.00,36.93,52.00,49.70,43.23,1.65
331.00,333.84,39.00,44.55,189.01,32.00,36.82,47.00,50.00,43.32,1.65
335.00,332.68,39.00,43.55,187.92,38.00,36.51,51.00,49.83,43.08,1.64
337.00,333.62,43.00,43.26,188.25,39.00,36.95,51.00,50.21,43.49,1.64
317.00,332.08,33.00,42.30,187.00,31.00,36.40,44.00,49.64,42.93,1.64
316.00,330.56,36.00,41.69,185.93,32.00,35.98,47.00,49.38,42.59,1.63
335.00,329.75,43.00,41.55,185.46,39.00,35.82,51.00,49.32,42.47,1.62
317.00,327.62,36.00,40.72,183.98,32.00,35.22,45.00,48.63,41.83,1.62
325.00,326.59,44.00,40.78,183.50,38.00,35.28,53.00,48.79,41.94,1.61
323.00,326.25,38.00,40.52,183.20,35.00,35.25,47.00,48.63,41.85,1.61
350.00,328.44,50.00,41.40,184.73,44.00,36.07,57.00,49.41,42.64,1.62
313.00,325.80,39.00,41.16,183.29,36.00,35.73,49.00,49.18,42.36,1.59
321.00,326.89,44.00,41.93,184.22,34.00,35.94,46.00,49.30,42.53,1.61
319.00,325.12,39.00,41.33,183.03,31.00,35.05,43.00,48.25,41.56,1.61
331.00,325.65,50.00,42.13,183.70,39.00,35.41,51.00,48.50,41.86,1.61
335.00,326.52,44.00,42.32,184.23,38.00,35.65,48.00,48.45,41.96,1.62
320.00,326.75,41.00,42.44,184.41,33.00,35.53,48.00,48.37,41.85,1.62
329.00,327.16,40.00,42.09,184.43,34.00,35.25,48.00,48.38,41.72,1.62
324.00,326.51,39.00,41.87,184.00,33.00,35.01,49.00,48.41,41.62,1.62
324.00,326.27,41.00,41.78,183.84,33.00,34.82,48.00,48.37,41.50,1.62
318.00,325.49,41.00,41.71,183.41,30.00,34.37,47.00,48.24,41.21,1.62
322.00,328.04,39.00,42.26,184.96,31.00,34.70,47.00,49.23,41.87,1.63
313.00,325.35,35.00,41.21,183.09,30.00,33.85,43.00,48.20,40.93,1.62
323.00,324.89,35.00,40.77,182.64,31.00,33.93,46.00,48.31,41.02,1.61
323.00,324.69,39.00,40.59,182.45,31.00,33.65,47.00,48.18,40.82,1.61
332.00,325.37,44.00,40.90,182.94,33.00,33.58,49.00,48.25,40.82,1.62
344.00,326.73,46.00,41.47,183.91,39.00,34.29,54.00,49.02,41.56,1.62
319.00,327.11,37.00,41.63,184.18,30.00,34.22,45.00,49.01,41.52,1.62
327.00,326.49,44.00,41.62,183.86,35.00,34.01,51.00,48.76,41.29,1.62
337.00,327.47,42.00,41.66,184.37,35.00,34.10,50.00,48.87,41.39,1.62
366.00,331.07,55.00,42.90,186.79,44.00,35.03,56.00,49.54,42.19,1.64
318.00,329.17,36.00,42.13,185.45,31.00,34.33,43.00,48.47,41.30,1.64
344.00,331.73,48.00,42.91,187.13,39.00,35.16,52.00,49.00,41.99,1.65
321.00,330.10,38.00,41.96,185.84,32.00,34.52,44.00,48.11,41.22,1.64
319.00,329.06,39.00,41.67,185.17,31.00,34.19,46.00,47.90,40.95,1.64
322.00,328.37,36.00,41.13,184.56,30.00,33.79,44.00,47.53,40.56,1.63
327.00,330.43,42.00,41.79,185.91,33.00,34.15,46.00,47.93,40.95,1.64
335.00,330.31,44.00,41.67,185.79,39.00,34.33,52.00,48.06,41.10,1.64
341.00,332.06,44.00,42.09,186.88,39.00,35.17,51.00,48.85,41.92,1.64
319.00,330.87,40.00,41.90,186.19,33.00,34.98,45.00,48.50,41.65,1.64
319.00,328.72,39.00,41.29,184.81,33.00,34.63,46.00,47.88,41.16,1.63
323.00,328.78,39.00,41.56,184.98,33.00,34.85,44.00,47.69,41.18,1.63
319.00,327.61,42.00,41.55,184.39,33.00,34.52,44.00,46.93,40.63,1.63
335.00,329.08,46.00,42.52,185.61,36.00,34.95,47.00,47.28,41.02,1.64
356.00,331.60,58.00,43.97,187.59,39.00,35.33,49.00,47.43,41.29,1.66
326.00,330.23,44.00,43.93,186.88,35.00,35.11,46.00,47.18,41.05,1.65
331.00,331.83,42.00,44.81,188.12,35.00,35.78,46.00,47.83,41.71,1.66
321.00,330.42,45.00,44.76,187.39,34.00,35.55,45.00,47.41,41.39,1.66
344.00,331.67,49.00,45.16,188.21,42.00,36.15,54.00,48.02,41.99,1.66
347.00,333.12,51.00,45.71,189.21,42.00,36.71,52.00,48.40,42.46,1.66
321.00,332.88,40.00,45.83,189.16,32.00,36.83,44.00,47.88,42.26,1.66
335.00,333.43,49.00,46.31,189.67,38.00,37.04,50.00,48.26,42.55,1.67
324.00,332.95,45.00,46.25,189.40,31.00,36.56,42.00,47.57,41.97,1.67
323.00,332.00,43.00,45.95,188.78,33.00,36.22,44.00,47.22,41.63,1.67
316.00,330.50,37.00,45.11,187.60,33.00,35.91,41.00,46.64,41.18,1.66
313.00,329.99,36.00,44.75,187.17,33.00,35.55,44.00,46.32,40.84,1.66
310.00,326.79,37.00,43.16,184.78,33.00,34.91,43.00,45.71,40.21,1.64
318.00,324.19,37.00,41.77,182.78,32.00,34.46,45.00,45.91,40.09,1.62
312.00,323.02,39.00,41.49,182.05,32.00,34.22,46.00,45.92,39.97,1.62
344.00,324.93,46.00,41.89,183.21,43.00,35.03,56.00,46.86,40.85,1.62
335.00,327.11,47.00,42.72,184.71,39.00,35.76,54.00,48.25,41.91,1.62
337.00,328.75,47.00,42.99,185.66,38.00,36.18,51.00,48.86,42.42,1.63
331.00,328.67,41.00,42.90,185.58,36.00,36.16,51.00,49.26,42.61,1.62
332.00,328.99,42.00,42.82,185.70,36.00,36.14,51.00,49.43,42.69,1.63
350.00,330.96,54.00,43.86,187.20,46.00,37.06,61.00,50.51,43.69,1.63
316.00,328.58,38.00,42.66,185.41,31.00,36.08,47.00,49.91,42.90,1.62
348.00,329.53,50.00,43.70,186.41,43.00,36.88,53.00,50.46,43.57,1.62
312.00,327.02,38.00,43.13,184.87,33.00,36.20,49.00,50.38,43.19,1.61
318.00,326.16,38.00,42.64,184.19,32.00,35.80,48.00,50.16,42.88,1.61
316.00,324.21,39.00,41.97,182.88,33.00,35.29,49.00,49.95,42.52,1.59
312.00,322.49,39.00,41.43,181.75,33.00,34.69,48.00,49.59,42.04,1.58
325.00,321.69,45.00,41.28,181.28,41.00,34.95,56.00,50.04,42.40,1.57
313.00,320.20,38.00,40.95,180.37,33.00,34.69,47.00,49.68,42.09,1.57
318.00,319.98,39.00,40.76,180.16,34.00,34.63,48.00,49.52,41.98,1.57
335.00,320.58,44.00,40.90,180.53,41.00,35.08,57.00,50.08,42.48,1.57
310.00,319.48,35.00,40.11,179.59,34.00,34.81,46.00,49.45,42.03,1.56
325.00,319.16,41.00,39.39,179.06,39.00,34.96,49.00,48.93,41.84,1.56
324.00,319.61,41.00,39.54,179.37,35.00,34.97,46.00,48.65,41.71,1.56
343.00,321.79,44.00,39.95,180.66,42.00,35.62,51.00,48.86,42.14,1.57
327.00,322.01,45.00,40.09,180.84,38.00,35.55,50.00,48.55,41.95,1.57
331.00,324.34,42.00,40.53,182.22,34.00,35.71,44.00,48.33,41.92,1.59
323.00,323.70,39.00,40.18,181.73,31.00,34.95,43.00,47.46,41.11,1.59
344.00,325.60,51.00,41.18,183.18,39.00,35.32,51.00,47.77,41.45,1.61
323.00,325.39,43.00,41.37,183.17,32.00,35.01,45.00,47.52,41.17,1.62
321.00,324.79,41.00,41.32,182.85,32.00,34.47,44.00,46.88,40.57,1.62
336.00,325.33,46.00,41.73,183.32,39.00,34.58,54.00,47.37,40.87,1.62
319.00,324.21,39.00,41.51,182.65,31.00,34.11,45.00,47.04,40.48,1.62
323.00,324.09,41.00,41.46,182.56,31.00,33.82,45.00,46.85,40.23,1.62
319.00,323.61,44.00,41.69,182.44,32.00,33.64,45.00,46.67,40.06,1.62
342.00,327.41,46.00,42.73,184.86,34.00,34.21,46.00,47.23,40.63,1.64
321.00,326.32,39.00,42.51,184.20,32.00,33.73,45.00,46.84,40.19,1.64
337.00,328.83,51.00,43.86,186.13,39.00,34.76,52.00,47.76,41.16,1.64
323.00,328.31,38.00,43.33,185.61,32.00,34.51,44.00,47.42,40.87,1.64
319.00,327.45,39.00,42.92,184.97,32.00,34.28,45.00,47.19,40.63,1.64
324.00,326.04,40.00,42.30,183.95,35.00,34.14,47.00,46.80,40.37,1.63
321.00,325.80,42.00,42.15,183.76,33.00,33.94,43.00,46.29,40.01,1.63
319.00,324.91,39.00,41.32,182.90,32.00,33.59,43.00,45.77,39.58,1.63
333.00,325.65,44.00,41.56,183.39,37.00,33.90,51.00,46.25,39.98,1.63
346.00,327.55,46.00,41.97,184.55,39.00,34.38,54.00,46.98,40.58,1.63
334.00,328.33,45.00,42.18,185.04,39.00,34.70,50.00,47.20,40.85,1.64
335.00,329.64,47.00,42.79,186.00,38.00,35.13,51.00,47.89,41.41,1.64
327.00,329.88,43.00,43.11,186.28,35.00,35.12,48.00,48.01,41.47,1.64
328.00,329.71,47.00,43.47,186.37,36.00,35.21,51.00,48.29,41.65,1.64
319.00,328.71,39.00,43.07,185.67,31.00,34.82,45.00,47.99,41.30,1.64
322.00,331.11,41.00,43.81,187.25,32.00,34.74,46.00,48.06,41.30,1.65
329.00,329.79,44.00,43.42,186.39,39.00,34.80,50.00,47.89,41.25,1.65
323.00,329.94,38.00,43.31,186.41,32.00,35.00,47.00,48.34,41.57,1.64
319.00,328.90,41.00,43.08,185.77,31.00,34.62,45.00,48.02,41.22,1.64
316.00,327.69,41.00,42.88,185.07,32.00,34.37,44.00,47.65,40.91,1.64
342.00,328.22,48.00,43.19,185.49,39.00,34.85,51.00,47.98,41.31,1.64
318.00,326.49,39.00,42.79,184.42,31.00,34.34,43.00,47.18,40.66,1.63
331.00,326.06,44.00,42.57,184.10,39.00,34.65,51.00,47.24,40.85,1.63
323.00,325.78,36.00,41.96,183.65,31.00,34.32,44.00,46.95,40.53,1.63
334.00,326.53,42.00,41.94,184.02,39.00,34.74,51.00,47.32,40.93,1.63
312.00,323.94,34.00,40.77,182.14,33.00,34.44,49.00,47.28,40.76,1.61
318.00,323.61,36.00,40.50,181.84,33.00,34.70,45.00,47.39,40.94,1.59
312.00,321.94,39.00,40.04,180.77,31.00,34.12,45.00,46.96,40.44,1.59
328.00,322.47,46.00,40.59,181.31,37.00,34.38,50.00,47.24,40.71,1.59
353.00,325.32,50.00,41.47,183.18,41.00,35.00,56.00,48.06,41.43,1.61
319.00,326.41,39.00,42.18,184.07,30.00,34.81,46.00,48.57,41.59,1.62
328.00,327.66,46.00,42.79,185.01,35.00,34.92,50.00,49.10,41.91,1.63
325.00,327.29,41.00,42.30,184.58,31.00,34.48,45.00,48.63,41.45,1.63
323.00,326.88,46.00,42.65,184.55,33.00,34.33,49.00,48.65,41.39,1.63
312.00,325.49,38.00,42.22,183.64,29.00,33.83,43.00,48.13,40.88,1.62
313.00,326.58,39.00,42.93,184.54,32.00,34.44,43.00,48.40,41.32,1.63
317.00,324.67,39.00,41.88,183.06,31.00,33.82,42.00,47.33,40.48,1.62
334.00,326.48,43.00,43.02,184.53,32.00,34.09,44.00,47.32,40.60,1.63
323.00,326.17,46.00,43.29,184.51,31.00,33.79,42.00,46.81,40.20,1.64
351.00,328.49,51.00,44.03,186.03,35.00,33.90,45.00,46.63,40.17,1.65
349.00,330.93,56.00,45.50,187.99,41.00,34.83,50.00,47.14,40.88,1.67
331.00,332.13,45.00,46.14,188.91,31.00,34.85,44.00,47.19,40.92,1.67
337.00,331.99,48.00,46.40,188.97,36.00,34.62,51.00,47.26,40.84,1.69
339.00,332.66,47.00,46.46,189.34,38.00,34.94,49.00,47.43,41.08,1.69
358.00,335.03,56.00,47.35,190.97,46.00,35.97,59.00,48.51,42.14,1.69
334.00,333.61,46.00,46.70,189.94,39.00,35.85,51.00,48.38,42.02,1.67
341.00,335.03,47.00,46.93,190.75,41.00,36.79,52.00,49.13,42.86,1.67
319.00,332.87,41.00,45.69,189.06,33.00,36.30,45.00,48.40,42.25,1.66
334.00,332.95,42.00,45.34,188.92,38.00,36.45,51.00,48.64,42.44,1.66
323.00,331.06,39.00,44.10,187.35,35.00,36.19,44.00,47.89,41.94,1.65
319.00,328.52,36.00,42.27,185.17,35.00,35.98,42.00,46.74,41.25,1.63
332.00,328.66,37.00,41.81,185.01,38.00,36.51,48.00,47.03,41.67,1.63
315.00,326.55,38.00,40.85,183.48,33.00,35.80,44.00,46.31,40.95,1.62
331.00,326.94,36.00,40.38,183.44,36.00,35.81,45.00,46.18,40.89,1.62
345.00,330.69,50.00,41.83,186.03,46.00,37.55,55.00,47.84,42.59,1.63
323.00,331.27,42.00,42.31,186.56,39.00,38.27,48.00,48.24,43.15,1.63
331.00,331.23,41.00,42.26,186.52,39.00,38.42,49.00,48.30,43.26,1.63
327.00,330.83,43.00,42.33,186.35,39.00,38.47,48.00,48.27,43.27,1.63
316.00,329.44,36.00,41.74,185.37,33.00,37.97,44.00,47.88,42.82,1.62
310.00,326.09,38.00,40.71,183.17,36.00,37.26,48.00,47.29,42.17,1.61
310.00,323.65,35.00,39.41,181.30,31.00,36.38,39.00,46.14,41.16,1.59
308.00,320.53,35.00,38.59,179.33,30.00,35.30,41.00,45.02,40.06,1.58
334.00,321.73,46.00,39.27,180.27,40.00,35.72,50.00,45.47,40.49,1.58
332.00,322.69,48.00,40.09,181.17,41.00,36.22,51.00,45.98,41.00,1.59
319.00,321.62,39.00,39.74,180.45,31.00,35.29,41.00,45.19,40.14,1.59
340.00,323.09,44.00,40.77,181.70,38.00,35.59,48.00,45.51,40.45,1.61
318.00,322.65,42.00,40.74,181.47,33.00,34.96,41.00,44.62,39.68,1.61
316.00,322.03,38.00,40.49,181.03,31.00,34.58,41.00,44.27,39.32,1.61
321.00,321.92,40.00,40.44,180.95,31.00,34.24,41.00,43.95,38.99,1.61
326.00,324.54,39.00,41.31,182.70,31.00,34.51,41.00,44.27,39.29,1.63
332.00,324.96,48.00,41.91,183.21,37.00,34.43,46.00,43.97,39.10,1.64
338.00,327.66,48.00,43.02,185.11,38.00,35.16,46.00,44.34,39.65,1.65
319.00,326.89,39.00,42.66,184.55,32.00,34.87,39.00,43.84,39.26,1.65
327.00,326.40,44.00,42.47,184.21,38.00,34.83,44.00,43.43,39.03,1.65
324.00,326.48,39.00,42.28,184.15,31.00,34.75,41.00,43.51,39.03,1.65
312.00,324.22,35.00,41.31,182.54,31.00,34.24,41.00,43.05,38.55,1.63
327.00,325.29,44.00,41.77,183.30,39.00,35.09,47.00,43.75,39.32,1.63
350.00,327.58,48.00,42.35,184.74,44.00,35.92,54.00,44.71,40.22,1.64
332.00,329.73,45.00,43.10,186.19,39.00,36.85,48.00,45.59,41.12,1.65
335.00,330.46,44.00,42.85,186.42,38.00,36.99,48.00,45.87,41.32,1.65
329.00,330.39,39.00,42.76,186.35,35.00,36.90,44.00,45.80,41.25,1.65
327.00,330.08,44.00,42.87,186.25,35.00,36.72,44.00,45.63,41.07,1.65
310.00,328.20,39.00,42.52,185.13,32.00,36.28,39.00,45.01,40.54,1.64
313.00,325.51,37.00,41.34,183.20,31.00,35.23,39.00,43.92,39.47,1.63
328.00,324.35,44.00,41.37,182.63,39.00,35.19,49.00,43.94,39.47,1.63
316.00,323.61,40.00,41.38,182.26,31.00,34.44,41.00,43.42,38.83,1.63
318.00,323.07,38.00,41.06,181.84,32.00,34.21,39.00,43.00,38.50,1.63
313.00,322.11,40.00,40.96,181.31,32.00,33.99,41.00,42.80,38.29,1.63
325.00,323.46,39.00,41.46,182.23,33.00,34.49,42.00,43.43,38.86,1.63
312.00,321.50,39.00,41.02,181.03,31.00,33.87,39.00,42.81,38.23,1.62
333.00,323.36,49.00,42.36,182.63,39.00,34.69,48.00,43.73,39.11,1.63
323.00,323.34,40.00,42.16,182.52,32.00,34.45,39.00,43.29,38.77,1.63
333.00,324.25,43.00,42.24,183.01,31.00,34.13,39.00,42.89,38.41,1.64
333.00,324.46,45.00,42.48,183.24,37.00,34.20,45.00,42.74,38.37,1.64
317.00,325.05,43.00,42.93,183.75,30.00,33.97,43.00,43.13,38.45,1.65
324.00,324.17,45.00,42.79,183.24,37.00,33.99,48.00,43.49,38.64,1.64
337.00,325.36,50.00,43.46,184.18,38.00,34.37,51.00,44.20,39.18,1.64
357.00,328.32,50.00,44.08,185.97,41.00,34.99,54.00,45.13,39.96,1.66
332.00,328.98,49.00,44.30,186.40,38.00,35.12,49.00,45.42,40.17,1.66
333.00,330.51,45.00,44.44,187.24,37.00,35.55,47.00,45.98,40.66,1.66
310.00,328.32,33.00,43.43,185.64,30.00,35.26,39.00,45.52,40.28,1.65
319.00,327.42,39.00,42.99,184.97,34.00,35.13,45.00,45.46,40.19,1.64
311.00,323.83,33.00,41.44,182.40,30.00,34.20,40.00,44.56,39.28,1.63
304.00,320.29,32.00,39.97,179.90,30.00,33.52,40.00,43.81,38.56,1.61
319.00,319.21,39.00,39.33,179.03,35.00,33.42,49.00,44.03,38.62,1.59
313.00,317.54,34.00,38.10,177.59,31.00,32.73,39.00,43.13,37.83,1.58
313.00,317.10,38.00,38.08,177.36,31.00,32.56,39.00,42.74,37.55,1.58
345.00,321.13,48.00,39.50,180.08,41.00,33.98,51.00,44.21,38.99,1.61
311.00,319.99,35.00,39.23,179.38,31.00,33.55,41.00,43.83,38.58,1.59
335.00,321.03,47.00,39.76,180.16,40.00,34.02,50.00,44.41,39.11,1.61
326.00,321.52,38.00,39.61,180.33,31.00,33.75,44.00,44.38,38.96,1.61
336.00,322.88,44.00,40.02,181.21,38.00,34.14,54.00,45.28,39.60,1.61
313.00,321.07,37.00,39.66,180.13,34.00,33.86,44.00,44.90,39.28,1.59
319.00,322.15,39.00,40.14,180.91,33.00,34.14,43.00,45.08,39.51,1.61
319.00,321.50,39.00,39.68,180.35,32.00,33.67,41.00,44.35,38.90,1.61
331.00,322.37,46.00,40.27,181.08,38.00,34.07,46.00,44.49,39.18,1.61
338.00,323.85,46.00,40.81,182.09,41.00,34.72,51.00,45.10,39.80,1.62
312.00,322.28,39.00,40.50,181.15,32.00,34.25,41.00,44.37,39.21,1.61
339.00,323.19,46.00,40.62,181.67,41.00,34.59,51.00,44.60,39.49,1.62
319.00,322.72,38.00,40.25,181.25,33.00,34.41,39.00,43.78,38.99,1.62
313.00,321.82,39.00,40.13,180.74,32.00,34.18,39.00,43.33,38.65,1.62
312.00,320.88,35.00,39.65,180.02,31.00,33.88,39.00,42.91,38.29,1.61
316.00,322.39,38.00,40.03,180.97,34.00,34.58,43.00,43.69,39.03,1.61
321.00,321.71,39.00,39.50,180.37,32.00,34.12,43.00,43.48,38.70,1.61
329.00,323.53,39.00,40.26,181.66,33.00,34.61,43.00,43.91,39.15,1.62
322.00,323.40,41.00,40.33,181.63,31.00,34.27,43.00,43.82,38.94,1.62
318.00,322.91,41.00,40.40,181.42,31.00,33.96,42.00,43.66,38.70,1.62
