366.00,357.68,56.00,57.85,207.53,256.00,206.59,197.00,183.70,195.07,0.14
354.00,357.35,57.00,57.77,207.32,263.00,211.94,204.00,185.62,198.71,0.09
344.00,356.11,51.00,57.14,206.39,231.00,213.84,184.00,185.51,199.60,0.07
364.00,357.84,64.00,58.27,207.82,199.00,213.11,172.00,183.71,198.34,0.10
353.00,356.91,57.00,57.88,207.16,189.00,208.62,169.00,180.18,194.32,0.14
359.00,357.96,55.00,58.23,207.86,201.00,209.60,185.00,183.14,196.29,0.13
348.00,357.04,56.00,58.02,207.29,193.00,208.02,176.00,182.48,195.18,0.14
352.00,356.56,63.00,58.48,207.28,195.00,206.78,173.00,181.60,194.12,0.15
358.00,357.32,64.00,59.56,208.20,230.00,207.27,198.00,181.58,194.35,0.15
355.00,356.65,57.00,59.64,207.90,211.00,208.22,182.00,182.02,195.04,0.14
361.00,357.85,61.00,59.80,208.58,199.00,206.93,161.00,178.77,192.78,0.17
364.00,358.43,61.00,59.91,208.93,243.00,210.28,172.00,178.10,194.11,0.16
358.00,358.72,57.00,59.66,208.95,200.00,209.97,159.00,174.63,192.22,0.18
360.00,359.05,64.00,60.00,209.28,169.00,203.91,148.00,170.22,186.99,0.25
359.00,359.04,60.00,60.27,209.41,157.00,195.73,134.00,163.88,179.73,0.33
349.00,357.59,52.00,59.22,208.16,205.00,192.99,146.00,159.25,176.04,0.37
376.00,359.28,57.00,59.00,208.89,228.00,196.23,174.00,160.55,178.31,0.34
364.00,358.51,62.00,58.40,208.21,183.00,194.77,152.00,158.65,176.63,0.36
353.00,359.86,55.00,58.47,208.92,135.00,186.78,119.00,153.49,170.06,0.44
374.00,360.42,59.00,58.04,208.99,127.00,175.29,124.00,146.88,161.00,0.54
372.00,361.52,64.00,58.60,209.82,136.00,171.46,126.00,144.85,158.07,0.59
355.00,360.94,52.00,57.99,209.22,126.00,167.08,118.00,142.26,154.59,0.62
370.00,361.28,63.00,58.28,209.53,128.00,158.92,115.00,136.91,147.84,0.70
356.00,360.17,54.00,57.52,208.60,98.00,148.68,92.00,129.34,138.93,0.79
371.00,360.46,56.00,57.15,208.55,116.00,140.86,108.00,123.71,132.21,0.87
358.00,360.25,50.00,56.48,208.11,102.00,137.13,96.00,121.05,129.01,0.91
377.00,361.80,65.00,57.25,209.28,128.00,136.14,125.00,121.32,128.65,0.92
374.00,364.20,57.00,57.48,210.59,102.00,131.04,107.00,119.39,125.14,0.98
365.00,364.39,49.00,56.65,210.27,83.00,123.25,94.00,115.31,119.20,1.05
360.00,364.22,53.00,55.80,209.76,74.00,114.68,86.00,110.14,112.33,1.11
364.00,364.20,48.00,55.06,209.38,73.00,110.66,85.00,107.72,109.11,1.15
362.00,363.99,48.00,54.39,208.94,95.00,109.06,81.00,105.15,107.02,1.16
361.00,363.19,49.00,53.56,208.13,95.00,106.24,83.00,100.80,103.44,1.20
351.00,362.37,50.00,53.25,207.56,79.00,102.23,73.00,96.41,99.24,1.24
371.00,363.20,60.00,53.76,208.23,75.00,97.42,74.00,92.46,94.86,1.30
367.00,363.57,57.00,54.07,208.56,71.00,94.89,73.00,90.57,92.65,1.32
370.00,364.18,56.00,54.26,208.96,80.00,93.42,76.00,89.15,91.20,1.34
353.00,362.36,56.00,54.23,208.04,88.00,91.06,71.00,85.56,88.23,1.37
361.00,362.44,55.00,54.38,208.15,79.00,89.19,68.00,82.59,85.81,1.40
350.00,360.37,49.00,53.41,206.64,65.00,85.15,59.00,78.55,81.77,1.43
355.00,359.84,56.00,53.64,206.49,66.00,83.31,63.00,77.04,80.09,1.45
350.00,358.90,52.00,53.49,205.94,59.00,80.98,58.00,75.21,78.01,1.46
347.00,358.63,52.00,53.65,205.88,55.00,76.83,55.00,72.11,74.39,1.51
355.00,356.83,51.00,52.91,204.61,55.00,72.56,55.00,68.70,70.55,1.54
359.00,356.84,48.00,52.37,204.35,52.00,69.04,51.00,65.80,67.34,1.57
351.00,356.30,47.00,51.85,203.82,48.00,67.01,51.00,64.37,65.61,1.59
359.00,356.54,52.00,51.85,203.94,52.00,65.55,56.00,63.54,64.46,1.60
366.00,357.63,51.00,51.43,204.27,49.00,62.42,54.00,61.86,62.06,1.63
361.00,358.08,46.00,50.88,204.23,46.00,59.58,55.00,60.68,60.05,1.66
359.00,358.61,50.00,50.80,204.44,44.00,56.89,54.00,59.45,58.09,1.68
363.00,359.03,49.00,50.62,204.57,44.00,55.64,54.00,58.92,57.20,1.69
353.00,358.39,49.00,50.07,203.97,41.00,52.96,51.00,57.47,55.13,1.70
352.00,357.23,47.00,49.42,203.07,42.00,50.84,51.00,56.20,53.44,1.71
350.00,355.83,43.00,48.60,201.96,39.00,48.67,49.00,55.05,51.78,1.72
347.00,354.13,40.00,47.39,200.50,39.00,46.89,48.00,53.76,50.24,1.72
347.00,353.44,41.00,46.77,199.85,39.00,46.12,48.00,53.20,49.58,1.72
348.00,353.81,41.00,46.48,199.89,41.00,45.68,47.00,52.84,49.18,1.72
344.00,352.30,46.00,45.95,198.86,44.00,44.93,51.00,52.23,48.50,1.72
372.00,355.29,52.00,46.68,200.72,48.00,45.55,57.00,52.99,49.19,1.74
348.00,354.64,48.00,46.81,200.47,41.00,45.13,51.00,52.81,48.89,1.74
348.00,354.03,41.00,46.28,199.89,39.00,44.56,51.00,52.64,48.52,1.74
348.00,352.93,49.00,46.33,199.37,48.00,44.55,55.00,52.72,48.55,1.72
348.00,352.20,46.00,46.10,198.89,44.00,44.45,49.00,52.22,48.26,1.72
342.00,350.52,39.00,45.34,197.67,41.00,44.01,49.00,51.72,47.78,1.71
363.00,351.66,55.00,46.22,198.68,43.00,43.91,51.00,51.65,47.69,1.72
352.00,353.37,41.00,46.42,199.64,52.00,45.70,50.00,52.04,48.78,1.72
361.00,353.81,49.00,46.62,199.96,56.00,47.40,54.00,52.39,49.81,1.72
363.00,355.91,51.00,47.16,201.27,52.00,48.61,54.00,52.77,50.61,1.72
355.00,354.92,47.00,46.71,200.55,49.00,48.44,49.00,51.84,50.06,1.72
344.00,353.91,43.00,46.36,199.87,44.00,48.03,46.00,51.29,49.58,1.72
353.00,355.97,43.00,46.70,201.07,44.00,48.34,48.00,51.72,49.95,1.74
344.00,353.66,39.00,45.66,199.40,39.00,47.00,49.00,51.22,49.03,1.72
376.00,356.16,56.00,46.98,201.31,54.00,47.72,63.00,52.64,50.09,1.74
353.00,355.90,45.00,46.81,201.09,43.00,47.28,48.00,52.23,49.67,1.74
380.00,358.15,55.00,47.57,202.60,51.00,47.62,57.00,52.67,50.06,1.75
371.00,359.39,53.00,48.48,203.67,48.00,47.78,57.00,53.37,50.49,1.76
363.00,360.60,55.00,49.59,204.83,48.00,47.91,56.00,53.95,50.85,1.76
358.00,359.47,51.00,49.35,204.15,44.00,46.78,55.00,53.80,50.21,1.76
359.00,359.43,51.00,49.51,204.21,46.00,46.70,55.00,53.92,50.23,1.76
376.00,360.96,55.00,50.02,205.23,52.00,47.18,60.00,54.49,50.75,1.77
347.00,359.18,47.00,49.41,204.03,41.00,45.91,48.00,53.34,49.54,1.77
375.00,359.92,56.00,49.63,204.51,51.00,45.94,57.00,53.20,49.49,1.78
355.00,360.96,47.00,49.34,204.89,42.00,45.58,47.00,52.26,48.84,1.79
350.00,359.95,48.00,49.22,204.32,41.00,45.15,47.00,51.76,48.37,1.78
352.00,359.19,47.00,49.01,203.83,42.00,44.84,47.00,51.30,47.99,1.78
376.00,362.53,58.00,50.35,206.18,50.00,45.84,60.00,52.58,49.13,1.80
358.00,361.33,47.00,49.77,205.29,44.00,45.44,48.00,52.04,48.65,1.79
380.00,363.64,55.00,50.88,206.99,51.00,46.35,57.00,52.84,49.51,1.80
384.00,365.57,57.00,51.46,208.25,58.00,47.44,57.00,53.23,50.25,1.80
390.00,367.90,63.00,52.55,209.96,60.00,48.64,64.00,54.25,51.36,1.82
376.00,367.71,56.00,52.43,209.80,54.00,49.04,60.00,54.45,51.66,1.82
377.00,369.58,51.00,52.70,210.87,55.00,50.22,59.00,55.45,52.75,1.82
348.00,366.35,45.00,51.50,208.66,43.00,49.21,52.00,54.77,51.90,1.79
367.00,366.37,49.00,51.25,208.54,51.00,49.36,57.00,54.97,52.08,1.79
355.00,365.30,48.00,50.94,207.85,45.00,48.96,51.00,54.60,51.70,1.79
356.00,363.68,49.00,50.92,207.03,44.00,48.31,49.00,53.76,50.95,1.79
356.00,362.44,51.00,50.93,206.41,45.00,47.70,52.00,53.43,50.48,1.78
355.00,363.84,51.00,51.98,207.64,44.00,47.46,51.00,53.33,50.31,1.80
352.00,362.72,52.00,51.98,207.08,44.00,47.13,49.00,52.92,49.94,1.80
390.00,365.24,77.00,54.32,209.51,46.00,47.01,54.00,53.01,49.93,1.83
382.00,368.90,81.00,60.37,214.37,51.00,47.72,57.00,53.90,50.72,1.87
361.00,369.63,70.00,63.33,216.21,44.00,47.58,47.00,53.45,50.43,1.90
371.00,368.85,63.00,63.16,215.73,46.00,47.12,51.00,53.00,49.97,1.90
361.00,368.12,63.00,63.16,215.36,45.00,46.92,51.00,52.80,49.78,1.90
347.00,366.13,52.00,62.12,213.86,39.00,46.17,47.00,52.26,49.13,1.89
342.00,361.92,57.00,60.84,211.11,39.00,44.86,48.00,51.39,48.04,1.87
349.00,359.00,62.00,61.11,209.78,39.00,43.78,48.00,50.76,47.19,1.86
353.00,357.51,67.00,62.16,209.56,39.00,42.90,49.00,50.43,46.58,1.86
351.00,356.88,71.00,63.00,209.66,39.00,42.52,50.00,50.38,46.37,1.87
